Date,AC.TO
2013-11-19,6.559999942779541
2013-11-20,6.679999828338623
2013-11-21,6.980000019073486
2013-11-22,6.849999904632568
2013-11-25,6.889999866485596
2013-11-26,6.869999885559082
2013-11-27,7.0
2013-11-28,7.150000095367432
2013-11-29,7.559999942779541
2013-12-02,7.869999885559082
2013-12-03,7.730000019073486
2013-12-04,8.0
2013-12-05,7.78000020980835
2013-12-06,7.929999828338623
2013-12-09,7.710000038146973
2013-12-10,7.619999885559082
2013-12-11,7.679999828338623
2013-12-12,7.599999904632568
2013-12-13,7.5
2013-12-16,7.670000076293945
2013-12-17,7.590000152587891
2013-12-18,7.570000171661377
2013-12-19,7.429999828338623
2013-12-20,7.590000152587891
2013-12-23,7.420000076293945
2013-12-24,7.409999847412109
2013-12-27,7.489999771118164
2013-12-30,7.46999979019165
2013-12-31,7.409999847412109
2014-01-02,7.260000228881836
2014-01-03,7.5
2014-01-06,7.389999866485596
2014-01-07,7.360000133514404
2014-01-08,7.320000171661377
2014-01-09,7.949999809265137
2014-01-10,8.359999656677246
2014-01-13,8.800000190734863
2014-01-14,8.770000457763672
2014-01-15,8.979999542236328
2014-01-16,8.9399995803833
2014-01-17,9.069999694824219
2014-01-20,9.010000228881836
2014-01-21,8.949999809265137
2014-01-22,9.670000076293945
2014-01-23,9.539999961853027
2014-01-24,9.229999542236328
2014-01-27,8.699999809265137
2014-01-28,7.630000114440918
2014-01-29,7.170000076293945
2014-01-30,7.630000114440918
2014-01-31,7.809999942779541
2014-02-03,7.679999828338623
2014-02-04,7.559999942779541
2014-02-05,7.489999771118164
2014-02-06,7.769999980926514
2014-02-07,7.78000020980835
2014-02-10,7.769999980926514
2014-02-11,7.820000171661377
2014-02-12,6.21999979019165
2014-02-13,5.940000057220459
2014-02-14,5.739999771118164
2014-02-18,5.599999904632568
2014-02-19,5.860000133514404
2014-02-20,5.96999979019165
2014-02-21,5.989999771118164
2014-02-24,6.0
2014-02-25,5.940000057220459
2014-02-26,6.039999961853027
2014-02-27,6.019999980926514
2014-02-28,5.980000019073486
2014-03-03,5.809999942779541
2014-03-04,5.909999847412109
2014-03-05,6.0
2014-03-06,6.480000019073486
2014-03-07,6.389999866485596
2014-03-10,6.449999809265137
2014-03-11,6.050000190734863
2014-03-12,6.099999904632568
2014-03-13,5.75
2014-03-14,5.570000171661377
2014-03-17,5.639999866485596
2014-03-18,5.940000057220459
2014-03-19,6.0
2014-03-20,5.800000190734863
2014-03-21,5.699999809265137
2014-03-24,5.699999809265137
2014-03-25,5.619999885559082
2014-03-26,5.53000020980835
2014-03-27,5.349999904632568
2014-03-28,5.159999847412109
2014-03-31,5.53000020980835
2014-04-01,5.789999961853027
2014-04-02,5.900000095367432
2014-04-03,5.760000228881836
2014-04-04,7.300000190734863
2014-04-07,7.130000114440918
2014-04-08,7.590000152587891
2014-04-09,7.46999979019165
2014-04-10,7.300000190734863
2014-04-11,7.150000095367432
2014-04-14,7.389999866485596
2014-04-15,7.269999980926514
2014-04-16,7.400000095367432
2014-04-17,7.300000190734863
2014-04-21,7.429999828338623
2014-04-22,7.389999866485596
2014-04-23,7.699999809265137
2014-04-24,7.599999904632568
2014-04-25,7.559999942779541
2014-04-28,7.400000095367432
2014-04-29,7.760000228881836
2014-04-30,7.579999923706055
2014-05-01,7.739999771118164
2014-05-02,7.849999904632568
2014-05-05,7.820000171661377
2014-05-06,8.289999961853027
2014-05-07,8.25
2014-05-08,8.359999656677246
2014-05-09,8.100000381469727
2014-05-12,7.96999979019165
2014-05-13,8.279999732971191
2014-05-14,8.220000267028809
2014-05-15,7.909999847412109
2014-05-16,8.069999694824219
2014-05-20,8.100000381469727
2014-05-21,7.889999866485596
2014-05-22,8.149999618530273
2014-05-23,8.300000190734863
2014-05-26,8.369999885559082
2014-05-27,8.449999809265137
2014-05-28,8.800000190734863
2014-05-29,9.09000015258789
2014-05-30,8.850000381469727
2014-06-02,9.050000190734863
2014-06-03,9.180000305175781
2014-06-04,9.510000228881836
2014-06-05,9.930000305175781
2014-06-06,10.470000267028809
2014-06-09,10.079999923706055
2014-06-10,10.579999923706055
2014-06-11,10.3100004196167
2014-06-12,9.319999694824219
2014-06-13,9.65999984741211
2014-06-16,9.720000267028809
2014-06-17,9.6899995803833
2014-06-18,9.5
2014-06-19,9.489999771118164
2014-06-20,9.430000305175781
2014-06-23,8.770000457763672
2014-06-24,8.989999771118164
2014-06-25,9.109999656677246
2014-06-26,9.399999618530273
2014-06-27,9.5
2014-06-30,9.529999732971191
2014-07-02,9.649999618530273
2014-07-03,9.829999923706055
2014-07-04,10.050000190734863
2014-07-07,9.850000381469727
2014-07-08,9.550000190734863
2014-07-09,9.720000267028809
2014-07-10,9.619999885559082
2014-07-11,9.670000076293945
2014-07-14,9.550000190734863
2014-07-15,9.550000190734863
2014-07-16,9.449999809265137
2014-07-17,9.270000457763672
2014-07-18,9.699999809265137
2014-07-21,9.710000038146973
2014-07-22,9.729999542236328
2014-07-23,9.789999961853027
2014-07-24,9.670000076293945
2014-07-25,9.640000343322754
2014-07-28,9.579999923706055
2014-07-29,9.789999961853027
2014-07-30,9.770000457763672
2014-07-31,9.609999656677246
2014-08-01,9.300000190734863
2014-08-05,9.279999732971191
2014-08-06,9.260000228881836
2014-08-07,8.5
2014-08-08,8.670000076293945
2014-08-11,8.520000457763672
2014-08-12,8.5
2014-08-13,8.25
2014-08-14,8.170000076293945
2014-08-15,8.010000228881836
2014-08-18,8.479999542236328
2014-08-19,8.569999694824219
2014-08-20,8.850000381469727
2014-08-21,8.770000457763672
2014-08-22,8.930000305175781
2014-08-25,8.949999809265137
2014-08-26,8.6899995803833
2014-08-27,8.640000343322754
2014-08-28,8.710000038146973
2014-08-29,8.489999771118164
2014-09-02,8.789999961853027
2014-09-03,8.6899995803833
2014-09-04,8.829999923706055
2014-09-05,9.020000457763672
2014-09-08,8.960000038146973
2014-09-09,8.819999694824219
2014-09-10,8.739999771118164
2014-09-11,8.720000267028809
2014-09-12,8.479999542236328
2014-09-15,9.050000190734863
2014-09-16,8.960000038146973
2014-09-17,8.619999885559082
2014-09-18,9.010000228881836
2014-09-19,8.850000381469727
2014-09-22,8.670000076293945
2014-09-23,8.680000305175781
2014-09-24,8.65999984741211
2014-09-25,8.5
2014-09-26,8.460000038146973
2014-09-29,8.380000114440918
2014-09-30,8.550000190734863
2014-10-01,8.15999984741211
2014-10-02,7.789999961853027
2014-10-03,7.869999885559082
2014-10-06,8.180000305175781
2014-10-07,7.820000171661377
2014-10-08,7.760000228881836
2014-10-09,7.599999904632568
2014-10-10,7.21999979019165
2014-10-14,6.909999847412109
2014-10-15,6.760000228881836
2014-10-16,7.050000190734863
2014-10-17,7.260000228881836
2014-10-20,7.670000076293945
2014-10-21,8.180000305175781
2014-10-22,7.96999979019165
2014-10-23,8.270000457763672
2014-10-24,8.59000015258789
2014-10-27,8.680000305175781
2014-10-28,8.6899995803833
2014-10-29,8.949999809265137
2014-10-30,9.15999984741211
2014-10-31,9.300000190734863
2014-11-03,9.479999542236328
2014-11-04,9.029999732971191
2014-11-05,8.899999618530273
2014-11-06,9.380000114440918
2014-11-07,9.079999923706055
2014-11-10,8.989999771118164
2014-11-11,9.260000228881836
2014-11-12,9.15999984741211
2014-11-13,9.430000305175781
2014-11-14,9.609999656677246
2014-11-17,9.630000114440918
2014-11-18,9.869999885559082
2014-11-19,10.140000343322754
2014-11-20,10.170000076293945
2014-11-21,10.130000114440918
2014-11-24,9.960000038146973
2014-11-25,10.260000228881836
2014-11-26,10.220000267028809
2014-11-27,11.15999984741211
2014-11-28,11.180000305175781
2014-12-01,11.420000076293945
2014-12-02,11.510000228881836
2014-12-03,11.5
2014-12-04,12.069999694824219
2014-12-05,12.0
2014-12-08,11.65999984741211
2014-12-09,11.09000015258789
2014-12-10,11.25
2014-12-11,11.720000267028809
2014-12-12,11.329999923706055
2014-12-15,11.319999694824219
2014-12-16,10.899999618530273
2014-12-17,10.850000381469727
2014-12-18,11.0600004196167
2014-12-19,11.220000267028809
2014-12-22,11.260000228881836
2014-12-23,11.199999809265137
2014-12-24,11.399999618530273
2014-12-29,11.550000190734863
2014-12-30,11.770000457763672
2014-12-31,11.869999885559082
2015-01-02,11.829999923706055
2015-01-05,12.100000381469727
2015-01-06,11.75
2015-01-07,11.75
2015-01-08,12.1899995803833
2015-01-09,12.3100004196167
2015-01-12,12.449999809265137
2015-01-13,12.300000190734863
2015-01-14,11.949999809265137
2015-01-15,11.850000381469727
2015-01-16,11.90999984741211
2015-01-19,12.210000038146973
2015-01-20,12.380000114440918
2015-01-21,11.770000457763672
2015-01-22,11.9399995803833
2015-01-23,12.039999961853027
2015-01-26,12.029999732971191
2015-01-27,11.979999542236328
2015-01-28,11.729999542236328
2015-01-29,12.09000015258789
2015-01-30,11.75
2015-02-02,11.960000038146973
2015-02-03,11.819999694824219
2015-02-04,12.399999618530273
2015-02-05,13.119999885559082
2015-02-06,12.920000076293945
2015-02-09,12.819999694824219
2015-02-10,13.25
2015-02-11,11.960000038146973
2015-02-12,12.380000114440918
2015-02-13,12.710000038146973
2015-02-17,12.579999923706055
2015-02-18,12.609999656677246
2015-02-19,12.600000381469727
2015-02-20,12.539999961853027
2015-02-23,12.600000381469727
2015-02-24,12.699999809265137
2015-02-25,12.569999694824219
2015-02-26,12.510000228881836
2015-02-27,12.34000015258789
2015-03-02,12.279999732971191
2015-03-03,12.420000076293945
2015-03-04,12.380000114440918
2015-03-05,12.430000305175781
2015-03-06,12.289999961853027
2015-03-09,12.3100004196167
2015-03-10,12.220000267028809
2015-03-11,12.40999984741211
2015-03-12,12.390000343322754
2015-03-13,12.210000038146973
2015-03-16,12.399999618530273
2015-03-17,12.5
2015-03-18,12.510000228881836
2015-03-19,12.569999694824219
2015-03-20,12.460000038146973
2015-03-23,12.449999809265137
2015-03-24,12.619999885559082
2015-03-25,12.800000190734863
2015-03-26,12.470000267028809
2015-03-27,12.720000267028809
2015-03-30,12.630000114440918
2015-03-31,12.390000343322754
2015-04-01,11.930000305175781
2015-04-02,12.069999694824219
2015-04-06,11.880000114440918
2015-04-07,12.0
2015-04-08,12.380000114440918
2015-04-09,12.319999694824219
2015-04-10,12.319999694824219
2015-04-13,12.470000267028809
2015-04-14,12.369999885559082
2015-04-15,12.09000015258789
2015-04-16,12.149999618530273
2015-04-17,11.989999771118164
2015-04-20,12.170000076293945
2015-04-21,12.079999923706055
2015-04-22,12.020000457763672
2015-04-23,12.029999732971191
2015-04-24,12.119999885559082
2015-04-27,12.029999732971191
2015-04-28,12.020000457763672
2015-04-29,11.8100004196167
2015-04-30,11.520000457763672
2015-05-01,11.819999694824219
2015-05-04,11.600000381469727
2015-05-05,11.15999984741211
2015-05-06,11.1899995803833
2015-05-07,11.430000305175781
2015-05-08,11.449999809265137
2015-05-11,11.720000267028809
2015-05-12,12.15999984741211
2015-05-13,12.640000343322754
2015-05-14,12.539999961853027
2015-05-15,12.670000076293945
2015-05-19,12.890000343322754
2015-05-20,12.420000076293945
2015-05-21,12.640000343322754
2015-05-22,12.579999923706055
2015-05-25,12.619999885559082
2015-05-26,12.579999923706055
2015-05-27,13.59000015258789
2015-05-28,13.600000381469727
2015-05-29,13.760000228881836
2015-06-01,14.1899995803833
2015-06-02,14.380000114440918
2015-06-03,14.5
2015-06-04,14.270000457763672
2015-06-05,14.210000038146973
2015-06-08,14.0600004196167
2015-06-09,13.930000305175781
2015-06-10,13.90999984741211
2015-06-11,13.8100004196167
2015-06-12,13.829999923706055
2015-06-15,13.680000305175781
2015-06-16,13.949999809265137
2015-06-17,13.789999961853027
2015-06-18,13.739999771118164
2015-06-19,13.279999732971191
2015-06-22,13.829999923706055
2015-06-23,14.109999656677246
2015-06-24,14.15999984741211
2015-06-25,13.899999618530273
2015-06-26,13.789999961853027
2015-06-29,13.460000038146973
2015-06-30,13.210000038146973
2015-07-02,13.5
2015-07-03,13.4399995803833
2015-07-06,13.34000015258789
2015-07-07,13.15999984741211
2015-07-08,12.850000381469727
2015-07-09,13.079999923706055
2015-07-10,13.130000114440918
2015-07-13,13.279999732971191
2015-07-14,13.350000381469727
2015-07-15,13.25
2015-07-16,13.0
2015-07-17,12.5600004196167
2015-07-20,12.180000305175781
2015-07-21,12.3100004196167
2015-07-22,12.010000228881836
2015-07-23,12.109999656677246
2015-07-24,11.960000038146973
2015-07-27,11.819999694824219
2015-07-28,11.520000457763672
2015-07-29,11.920000076293945
2015-07-30,11.989999771118164
2015-07-31,11.770000457763672
2015-08-04,11.970000267028809
2015-08-05,11.729999542236328
2015-08-06,12.260000228881836
2015-08-07,12.1899995803833
2015-08-10,12.899999618530273
2015-08-11,12.899999618530273
2015-08-12,12.079999923706055
2015-08-13,12.0
2015-08-14,11.6899995803833
2015-08-17,12.170000076293945
2015-08-18,12.079999923706055
2015-08-19,11.800000190734863
2015-08-20,11.670000076293945
2015-08-21,11.130000114440918
2015-08-24,10.880000114440918
2015-08-25,11.010000228881836
2015-08-26,11.020000457763672
2015-08-27,11.4399995803833
2015-08-28,11.210000038146973
2015-08-31,11.229999542236328
2015-09-01,10.800000190734863
2015-09-02,11.0
2015-09-03,10.949999809265137
2015-09-04,11.420000076293945
2015-09-08,11.489999771118164
2015-09-09,11.699999809265137
2015-09-10,11.930000305175781
2015-09-11,11.899999618530273
2015-09-14,11.779999732971191
2015-09-15,11.760000228881836
2015-09-16,11.930000305175781
2015-09-17,12.279999732971191
2015-09-18,12.079999923706055
2015-09-21,12.260000228881836
2015-09-22,11.979999542236328
2015-09-23,12.039999961853027
2015-09-24,11.609999656677246
2015-09-25,11.65999984741211
2015-09-28,10.989999771118164
2015-09-29,10.6899995803833
2015-09-30,10.729999542236328
2015-10-01,10.680000305175781
2015-10-02,10.789999961853027
2015-10-05,10.949999809265137
2015-10-06,11.09000015258789
2015-10-07,10.979999542236328
2015-10-08,11.0600004196167
2015-10-09,11.239999771118164
2015-10-13,11.220000267028809
2015-10-14,10.949999809265137
2015-10-15,10.930000305175781
2015-10-16,10.84000015258789
2015-10-19,10.670000076293945
2015-10-20,11.119999885559082
2015-10-21,11.109999656677246
2015-10-22,11.329999923706055
2015-10-23,11.149999618530273
2015-10-26,11.130000114440918
2015-10-27,10.6899995803833
2015-10-28,10.75
2015-10-29,10.789999961853027
2015-10-30,10.760000228881836
2015-11-02,10.6899995803833
2015-11-03,10.680000305175781
2015-11-04,10.859999656677246
2015-11-05,11.569999694824219
2015-11-06,12.09000015258789
2015-11-09,11.90999984741211
2015-11-10,11.930000305175781
2015-11-11,11.739999771118164
2015-11-12,11.430000305175781
2015-11-13,11.470000267028809
2015-11-16,11.3100004196167
2015-11-17,11.199999809265137
2015-11-18,11.079999923706055
2015-11-19,11.170000076293945
2015-11-20,11.119999885559082
2015-11-23,10.899999618530273
2015-11-24,10.449999809265137
2015-11-25,10.489999771118164
2015-11-26,10.5
2015-11-27,10.5
2015-11-30,10.430000305175781
2015-12-01,10.210000038146973
2015-12-02,10.329999923706055
2015-12-03,10.199999809265137
2015-12-04,10.319999694824219
2015-12-07,10.59000015258789
2015-12-08,10.529999732971191
2015-12-09,10.640000343322754
2015-12-10,10.930000305175781
2015-12-11,10.520000457763672
2015-12-14,10.300000190734863
2015-12-15,10.359999656677246
2015-12-16,10.449999809265137
2015-12-17,10.350000381469727
2015-12-18,10.09000015258789
2015-12-21,10.40999984741211
2015-12-22,10.15999984741211
2015-12-23,10.229999542236328
2015-12-24,10.270000457763672
2015-12-29,10.1899995803833
2015-12-30,10.220000267028809
2015-12-31,10.210000038146973
2016-01-04,9.949999809265137
2016-01-05,9.960000038146973
2016-01-06,9.699999809265137
2016-01-07,9.239999771118164
2016-01-08,9.25
2016-01-11,9.180000305175781
2016-01-12,9.029999732971191
2016-01-13,8.920000076293945
2016-01-14,8.15999984741211
2016-01-15,7.789999961853027
2016-01-18,7.349999904632568
2016-01-19,7.300000190734863
2016-01-20,7.659999847412109
2016-01-21,7.71999979019165
2016-01-22,7.909999847412109
2016-01-25,7.559999942779541
2016-01-26,7.769999980926514
2016-01-27,7.820000171661377
2016-01-28,7.739999771118164
2016-01-29,7.849999904632568
2016-02-01,7.599999904632568
2016-02-02,7.099999904632568
2016-02-03,7.079999923706055
2016-02-04,7.670000076293945
2016-02-05,7.710000038146973
2016-02-08,7.440000057220459
2016-02-09,7.329999923706055
2016-02-10,7.440000057220459
2016-02-11,7.329999923706055
2016-02-12,7.5
2016-02-16,8.40999984741211
2016-02-17,7.389999866485596
2016-02-18,7.070000171661377
2016-02-19,7.190000057220459
2016-02-22,7.25
2016-02-23,7.230000019073486
2016-02-24,7.150000095367432
2016-02-25,7.260000228881836
2016-02-26,7.289999961853027
2016-02-29,7.21999979019165
2016-03-01,7.25
2016-03-02,7.630000114440918
2016-03-03,8.039999961853027
2016-03-04,8.3100004196167
2016-03-07,8.649999618530273
2016-03-08,8.039999961853027
2016-03-09,8.270000457763672
2016-03-10,8.260000228881836
2016-03-11,8.380000114440918
2016-03-14,8.489999771118164
2016-03-15,8.550000190734863
2016-03-16,8.5600004196167
2016-03-17,9.039999961853027
2016-03-18,9.039999961853027
2016-03-21,9.15999984741211
2016-03-22,8.949999809265137
2016-03-23,8.670000076293945
2016-03-24,8.539999961853027
2016-03-28,8.569999694824219
2016-03-29,8.789999961853027
2016-03-30,8.850000381469727
2016-03-31,8.960000038146973
2016-04-01,8.850000381469727
2016-04-04,8.470000267028809
2016-04-05,8.220000267028809
2016-04-06,8.260000228881836
2016-04-07,8.130000114440918
2016-04-08,8.329999923706055
2016-04-11,8.239999771118164
2016-04-12,8.140000343322754
2016-04-13,8.350000381469727
2016-04-14,8.619999885559082
2016-04-15,8.65999984741211
2016-04-18,8.819999694824219
2016-04-19,8.779999732971191
2016-04-20,8.880000114440918
2016-04-21,8.59000015258789
2016-04-22,8.399999618530273
2016-04-25,8.319999694824219
2016-04-26,8.390000343322754
2016-04-27,8.369999885559082
2016-04-28,8.279999732971191
2016-04-29,9.329999923706055
2016-05-02,9.75
2016-05-03,9.600000381469727
2016-05-04,9.600000381469727
2016-05-05,9.520000457763672
2016-05-06,9.710000038146973
2016-05-09,9.569999694824219
2016-05-10,9.5600004196167
2016-05-11,9.680000305175781
2016-05-12,9.380000114440918
2016-05-13,9.390000343322754
2016-05-16,9.479999542236328
2016-05-17,9.430000305175781
2016-05-18,9.319999694824219
2016-05-19,9.329999923706055
2016-05-20,9.5
2016-05-24,9.579999923706055
2016-05-25,9.649999618530273
2016-05-26,9.699999809265137
2016-05-27,9.710000038146973
2016-05-30,9.789999961853027
2016-05-31,9.630000114440918
2016-06-01,9.680000305175781
2016-06-02,9.729999542236328
2016-06-03,9.609999656677246
2016-06-06,9.8100004196167
2016-06-07,10.270000457763672
2016-06-08,10.100000381469727
2016-06-09,10.170000076293945
2016-06-10,9.84000015258789
2016-06-13,9.670000076293945
2016-06-14,9.359999656677246
2016-06-15,9.539999961853027
2016-06-16,9.149999618530273
2016-06-17,9.239999771118164
2016-06-20,9.4399995803833
2016-06-21,9.460000038146973
2016-06-22,9.449999809265137
2016-06-23,9.40999984741211
2016-06-24,8.989999771118164
2016-06-27,8.300000190734863
2016-06-28,8.420000076293945
2016-06-29,8.739999771118164
2016-06-30,8.890000343322754
2016-07-04,9.069999694824219
2016-07-05,8.84000015258789
2016-07-06,8.65999984741211
2016-07-07,8.649999618530273
2016-07-08,8.899999618530273
2016-07-11,9.130000114440918
2016-07-12,9.470000267028809
2016-07-13,9.520000457763672
2016-07-14,9.609999656677246
2016-07-15,9.479999542236328
2016-07-18,9.600000381469727
2016-07-19,9.529999732971191
2016-07-20,9.399999618530273
2016-07-21,9.390000343322754
2016-07-22,9.510000228881836
2016-07-25,9.449999809265137
2016-07-26,9.420000076293945
2016-07-27,9.270000457763672
2016-07-28,9.4399995803833
2016-07-29,8.989999771118164
2016-08-02,8.84000015258789
2016-08-03,8.84000015258789
2016-08-04,8.869999885559082
2016-08-05,9.0600004196167
2016-08-08,9.039999961853027
2016-08-09,9.069999694824219
2016-08-10,9.100000381469727
2016-08-11,9.09000015258789
2016-08-12,8.960000038146973
2016-08-15,9.010000228881836
2016-08-16,8.9399995803833
2016-08-17,8.989999771118164
2016-08-18,8.9399995803833
2016-08-19,9.010000228881836
2016-08-22,9.010000228881836
2016-08-23,8.979999542236328
2016-08-24,8.949999809265137
2016-08-25,8.880000114440918
2016-08-26,8.899999618530273
2016-08-29,8.829999923706055
2016-08-30,8.930000305175781
2016-08-31,8.960000038146973
2016-09-01,8.930000305175781
2016-09-02,9.109999656677246
2016-09-06,9.15999984741211
2016-09-07,9.489999771118164
2016-09-08,9.199999809265137
2016-09-09,9.069999694824219
2016-09-12,9.050000190734863
2016-09-13,8.970000267028809
2016-09-14,9.069999694824219
2016-09-15,9.199999809265137
2016-09-16,9.229999542236328
2016-09-19,9.40999984741211
2016-09-20,9.479999542236328
2016-09-21,9.40999984741211
2016-09-22,9.819999694824219
2016-09-23,9.649999618530273
2016-09-26,9.350000381469727
2016-09-27,9.8100004196167
2016-09-28,10.020000457763672
2016-09-29,10.15999984741211
2016-09-30,10.600000381469727
2016-10-03,11.279999732971191
2016-10-04,11.319999694824219
2016-10-05,11.880000114440918
2016-10-06,12.529999732971191
2016-10-07,12.3100004196167
2016-10-11,12.390000343322754
2016-10-12,12.510000228881836
2016-10-13,12.609999656677246
2016-10-14,12.989999771118164
2016-10-17,12.989999771118164
2016-10-18,13.050000190734863
2016-10-19,12.800000190734863
2016-10-20,12.899999618530273
2016-10-21,12.970000267028809
2016-10-24,13.010000228881836
2016-10-25,12.859999656677246
2016-10-26,12.699999809265137
2016-10-27,12.470000267028809
2016-10-28,12.699999809265137
2016-10-31,12.649999618530273
2016-11-01,12.670000076293945
2016-11-02,12.1899995803833
2016-11-03,11.800000190734863
2016-11-04,11.9399995803833
2016-11-07,12.829999923706055
2016-11-08,12.800000190734863
2016-11-09,12.880000114440918
2016-11-10,13.0
2016-11-11,12.9399995803833
2016-11-14,12.65999984741211
2016-11-15,13.260000228881836
2016-11-16,13.180000305175781
2016-11-17,13.739999771118164
2016-11-18,14.0
2016-11-21,13.850000381469727
2016-11-22,14.270000457763672
2016-11-23,14.279999732971191
2016-11-24,14.1899995803833
2016-11-25,14.1899995803833
2016-11-28,14.010000228881836
2016-11-29,13.859999656677246
2016-11-30,13.5
2016-12-01,13.989999771118164
2016-12-02,14.010000228881836
2016-12-05,14.220000267028809
2016-12-06,14.199999809265137
2016-12-07,14.270000457763672
2016-12-08,14.720000267028809
2016-12-09,14.75
2016-12-12,14.5
2016-12-13,14.350000381469727
2016-12-14,13.930000305175781
2016-12-15,14.270000457763672
2016-12-16,14.220000267028809
2016-12-19,14.079999923706055
2016-12-20,14.210000038146973
2016-12-21,14.220000267028809
2016-12-22,14.109999656677246
2016-12-23,13.970000267028809
2016-12-28,13.989999771118164
2016-12-29,13.739999771118164
2016-12-30,13.670000076293945
2017-01-03,13.829999923706055
2017-01-04,13.720000267028809
2017-01-05,13.739999771118164
2017-01-06,13.5600004196167
2017-01-09,13.5
2017-01-10,13.59000015258789
2017-01-11,14.229999542236328
2017-01-12,14.0
2017-01-13,13.829999923706055
2017-01-16,13.8100004196167
2017-01-17,13.5600004196167
2017-01-18,13.520000457763672
2017-01-19,13.640000343322754
2017-01-20,13.569999694824219
2017-01-23,13.5
2017-01-24,13.720000267028809
2017-01-25,13.949999809265137
2017-01-26,13.960000038146973
2017-01-27,13.819999694824219
2017-01-30,13.529999732971191
2017-01-31,13.369999885559082
2017-02-01,13.520000457763672
2017-02-02,13.569999694824219
2017-02-03,13.649999618530273
2017-02-06,13.5
2017-02-07,13.380000114440918
2017-02-08,13.3100004196167
2017-02-09,13.430000305175781
2017-02-10,13.59000015258789
2017-02-13,13.949999809265137
2017-02-14,13.989999771118164
2017-02-15,14.229999542236328
2017-02-16,14.399999618530273
2017-02-17,13.180000305175781
2017-02-21,13.430000305175781
2017-02-22,13.670000076293945
2017-02-23,13.640000343322754
2017-02-24,13.359999656677246
2017-02-27,13.470000267028809
2017-02-28,13.380000114440918
2017-03-01,13.960000038146973
2017-03-02,13.470000267028809
2017-03-03,13.710000038146973
2017-03-06,13.40999984741211
2017-03-07,13.15999984741211
2017-03-08,13.100000381469727
2017-03-09,13.210000038146973
2017-03-10,13.319999694824219
2017-03-13,13.329999923706055
2017-03-14,13.1899995803833
2017-03-15,13.359999656677246
2017-03-16,13.720000267028809
2017-03-17,13.529999732971191
2017-03-20,13.479999542236328
2017-03-21,13.029999732971191
2017-03-22,12.819999694824219
2017-03-23,13.210000038146973
2017-03-24,13.25
2017-03-27,13.539999961853027
2017-03-28,13.819999694824219
2017-03-29,13.739999771118164
2017-03-30,13.829999923706055
2017-03-31,13.800000190734863
2017-04-03,13.630000114440918
2017-04-04,13.380000114440918
2017-04-05,13.25
2017-04-06,13.199999809265137
2017-04-07,13.210000038146973
2017-04-10,13.239999771118164
2017-04-11,13.239999771118164
2017-04-12,13.09000015258789
2017-04-13,13.130000114440918
2017-04-17,13.3100004196167
2017-04-18,13.350000381469727
2017-04-19,13.180000305175781
2017-04-20,13.170000076293945
2017-04-21,13.029999732971191
2017-04-24,13.279999732971191
2017-04-25,13.489999771118164
2017-04-26,13.350000381469727
2017-04-27,13.010000228881836
2017-04-28,12.989999771118164
2017-05-01,12.899999618530273
2017-05-02,12.75
2017-05-03,12.600000381469727
2017-05-04,12.789999961853027
2017-05-05,13.9399995803833
2017-05-08,14.09000015258789
2017-05-09,14.5600004196167
2017-05-10,14.890000343322754
2017-05-11,16.459999084472656
2017-05-12,16.139999389648438
2017-05-15,16.149999618530273
2017-05-16,16.950000762939453
2017-05-17,16.049999237060547
2017-05-18,16.479999542236328
2017-05-19,16.93000030517578
2017-05-23,16.93000030517578
2017-05-24,17.350000381469727
2017-05-25,17.360000610351562
2017-05-26,17.65999984741211
2017-05-29,17.950000762939453
2017-05-30,17.899999618530273
2017-05-31,17.799999237060547
2017-06-01,17.770000457763672
2017-06-02,17.889999389648438
2017-06-05,17.770000457763672
2017-06-06,17.59000015258789
2017-06-07,17.770000457763672
2017-06-08,17.969999313354492
2017-06-09,17.889999389648438
2017-06-12,17.530000686645508
2017-06-13,17.479999542236328
2017-06-14,17.06999969482422
2017-06-15,17.110000610351562
2017-06-16,17.190000534057617
2017-06-19,17.260000228881836
2017-06-20,17.239999771118164
2017-06-21,17.110000610351562
2017-06-22,17.350000381469727
2017-06-23,17.15999984741211
2017-06-26,17.1200008392334
2017-06-27,17.0
2017-06-28,17.299999237060547
2017-06-29,17.34000015258789
2017-06-30,17.3799991607666
2017-07-04,17.31999969482422
2017-07-05,17.34000015258789
2017-07-06,19.200000762939453
2017-07-07,19.75
2017-07-10,20.3700008392334
2017-07-11,20.760000228881836
2017-07-12,20.799999237060547
2017-07-13,20.84000015258789
2017-07-14,20.610000610351562
2017-07-17,20.079999923706055
2017-07-18,20.200000762939453
2017-07-19,19.90999984741211
2017-07-20,19.8799991607666
2017-07-21,19.059999465942383
2017-07-24,19.020000457763672
2017-07-25,19.280000686645508
2017-07-26,18.969999313354492
2017-07-27,18.799999237060547
2017-07-28,19.040000915527344
2017-07-31,19.829999923706055
2017-08-01,21.739999771118164
2017-08-02,20.8799991607666
2017-08-03,21.5
2017-08-04,21.670000076293945
2017-08-08,21.93000030517578
2017-08-09,22.139999389648438
2017-08-10,21.780000686645508
2017-08-11,22.110000610351562
2017-08-14,22.90999984741211
2017-08-15,22.889999389648438
2017-08-16,22.760000228881836
2017-08-17,22.670000076293945
2017-08-18,22.450000762939453
2017-08-21,22.8799991607666
2017-08-22,23.040000915527344
2017-08-23,23.920000076293945
2017-08-24,23.25
2017-08-25,23.290000915527344
2017-08-28,23.010000228881836
